d,b,t,r_out,n_r,n,mxx,myy,vx,vy,mzz,area,ixx,iyy,ixy,g_eff,utilization,section_param_id,section_type
261.6630339537711,194.14330014945023,14.020466912770653,9.775480914457166,4,-541378.1811058831,-20038378.424528748,14676295.129179731,172560.82986894413,23873.534648535482,6171717.029603913,11899.381254933773,22354608740619.92,13896971923283.426,0.1015625,76923.07692307676,0.28950267894831855,1,rectangular_hollow_section
261.6630339537711,194.14330014945023,14.020466912770653,9.775480914457166,4,-78133.28587973292,-20085360.54454238,-20375472.132131938,67544.03498476837,265845.4896598171,16633312.722676605,11899.381254933773,22354608740619.92,13896971923283.426,0.1015625,76923.07692307676,0.4043212292420607,1,rectangular_hollow_section
261.6630339537711,194.14330014945023,14.020466912770653,9.775480914457166,4,644180.6000546042,-28736474.909577742,6825726.82754118,-79814.30160713597,-57125.62643744997,-15489091.609185006,11899.381254933773,22354608740619.92,13896971923283.426,0.1015625,76923.07692307676,0.2834755577811017,1,rectangular_hollow_section
261.6630339537711,194.14330014945023,14.020466912770653,9.775480914457166,4,-574662.3029929863,17479676.897315335,-5092894.276224282,-74962.5865338122,272489.6852645002,22117786.926003255,11899.381254933773,22354608740619.92,13896971923283.426,0.1015625,76923.07692307676,0.436567515436938,1,rectangular_hollow_section
261.6630339537711,194.14330014945023,14.020466912770653,9.775480914457166,4,263863.10148503096,8709570.822213959,-19997492.144329898,-93601.28506612874,37878.85003996722,-960801.6054641455,11899.381254933773,22354608740619.92,13896971923283.426,0.1015625,76923.07692307676,0.17928389901596994,1,rectangular_hollow_section
261.6630339537711,194.14330014945023,14.020466912770653,9.775480914457166,4,359124.94013705757,16596443.522168923,24393537.23271945,5786.225980398478,115871.90398212802,1055268.4389924332,11899.381254933773,22354608740619.92,13896971923283.426,0.1015625,76923.07692307676,0.1819409274183857,1,rectangular_hollow_section
261.6630339537711,194.14330014945023,14.020466912770653,9.775480914457166,4,773790.148433509,27199847.363317985,9768674.762714446,247285.8663579105,76476.4436979008,-15671144.496610971,11899.381254933773,22354608740619.92,13896971923283.426,0.1015625,76923.07692307676,0.5353115613368479,1,rectangular_hollow_section
261.6630339537711,194.14330014945023,14.020466912770653,9.775480914457166,4,788086.9487054567,-7927306.31822066,21607504.558505572,-76555.29678312832,250038.37474644708,18223915.671905033,11899.381254933773,22354608740619.92,13896971923283.426,0.1015625,76923.07692307676,0.40117384619057983,1,rectangular_hollow_section
261.6630339537711,194.14330014945023,14.020466912770653,9.775480914457166,4,-19678.671790290973,-2663568.6427739263,22646832.06829758,-117787.60884968325,151960.99381517636,-3301200.389824722,11899.381254933773,22354608740619.92,13896971923283.426,0.1015625,76923.07692307676,0.30868048293814354,1,rectangular_hollow_section
261.6630339537711,194.14330014945023,14.020466912770653,9.775480914457166,4,-72326.31089486007,2409736.0257976837,27563864.620772153,-247973.55695288538,14818.791611033841,6857036.522874996,11899.381254933773,22354608740619.92,13896971923283.426,0.1015625,76923.07692307676,0.36889366622600184,1,rectangular_hollow_section
261.6630339537711,194.14330014945023,14.020466912770653,9.775480914457166,4,-479225.61671245354,24940601.847568583,11724662.271749482,21480.99868374155,171148.9290468098,8507694.451567136,11899.381254933773,22354608740619.92,13896971923283.426,0.1015625,76923.07692307676,0.2678266956447721,1,rectangular_hollow_section
261.6630339537711,194.14330014945023,14.020466912770653,9.775480914457166,4,306514.68426844967,23367704.51996452,-13498937.5470983,109386.35818957072,41178.19713618397,21912051.557607062,11899.381254933773,22354608740619.92,13896971923283.426,0.1015625,76923.07692307676,0.304342866599413,1,rectangular_hollow_section
261.6630339537711,194.14330014945023,14.020466912770653,9.775480914457166,4,827615.6771296156,-1978773.597183492,-26763367.490106493,130716.27484938357,118817.91880730691,-4963016.7761525065,11899.381254933773,22354608740619.92,13896971923283.426,0.1015625,76923.07692307676,0.313287706254446,1,rectangular_hollow_section
